id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id
96849606,5AD43CDB.flac,BCI14,2018,4,16,6,4,Contopus virens,Common Song,45.434666666666665,46.528,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3304233,0.23697414503561712,3103
96849607,5ADD8F58.flac,BCI49,2018,4,23,7,46,Contopus virens,Common Song,51.30133333333333,52.394666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397151,0.4214550812142944,3144
96849608,5AD43CDB.flac,BCI14,2018,4,16,6,4,Contopus virens,Common Song,10.522666666666666,11.616,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3304233,0.22528534911952616,3103
96849609,5AE963B1.flac,BCI30_2,2018,5,2,7,7,Contopus virens,Common Song,10.352,11.445333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612553,0.4363780580075729,3207
96849610,5AE963B1.flac,BCI30_2,2018,5,2,7,7,Contopus virens,Common Song,13.813333333333333,14.906666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612553,0.32847138764216477,3207
96849611,5AE963B1.flac,BCI30_2,2018,5,2,7,7,Contopus virens,Common Song,6.746666666666667,7.84,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612553,0.32626095358371504,3207
96849612,5AD852CE.flac,BCI23,2018,4,19,8,26,Contopus virens,Common Song,16.576,17.669333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380913,0.3490057744474892,3141
96849613,5ADA012D.flac,BCI31,2018,4,20,15,3,Contopus virens,Common Song,26.378666666666668,27.472,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3316885,0.34829650696980485,3107
96849614,5AD852CE.flac,BCI23,2018,4,19,8,26,Contopus virens,Common Song,18.954666666666668,20.048,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380913,0.3387991272978246,3141
96849615,5ADA012D.flac,BCI31,2018,4,20,15,3,Contopus virens,Common Song,22.042666666666666,23.136,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3316885,0.3370036182078496,3107
96849616,5AD6E266.flac,BCI20,2018,4,18,6,15,Contopus virens,Common Song,29.061333333333334,30.154666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360267,0.5248956082114987,3129
96849617,5ADA012D.flac,BCI31,2018,4,20,15,3,Contopus virens,Common Song,32.74133333333333,33.834666666666664,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3316885,0.2933590021596998,3107
96849618,5AD852CE.flac,BCI23,2018,4,19,8,26,Contopus virens,Common Song,23.056,24.149333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380913,0.3182345570878359,3141
96849619,5AEAA5E3.flac,BCI37_2,2018,5,3,6,2,Contopus virens,Common Song,3.973333333333333,5.066666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439543,0.25135261762826167,3167
96849620,5AD6E266.flac,BCI20,2018,4,18,6,15,Contopus virens,Common Song,42.95466666666667,44.048,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360267,0.5138000362735733,3129
96849621,5AD6E266.flac,BCI20,2018,4,18,6,15,Contopus virens,Common Song,35.936,37.029333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360267,0.48929936030120846,3129
96849622,5AEAA5E3.flac,BCI37_2,2018,5,3,6,2,Contopus virens,Common Song,32.82666666666667,33.92,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439543,0.23828992358366738,3167
96849623,5AEAA5E3.flac,BCI37_2,2018,5,3,6,2,Contopus virens,Common Song,23.845333333333333,24.938666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439543,0.2377173735305314,3167
96849624,5AE48A25.flac,BCI39_2,2018,4,28,14,50,Contopus virens,Common Song,9.397333333333334,10.490666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478441,0.5343913354395093,3199
96849625,5AE48A25.flac,BCI39_2,2018,4,28,14,50,Contopus virens,Common Song,17.626666666666665,18.72,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478441,0.5090687065617466,3199
96849626,5AE48A25.flac,BCI39_2,2018,4,28,14,50,Contopus virens,Common Song,20.832,21.925333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478441,0.49108626755484697,3199
96849627,5AD43D2D.flac,BCI11,2018,4,16,6,5,Contopus virens,Common Song,10.32,11.413333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3304525,0.29761048960314157,3100
96849628,5AD77611.flac,BCI17,2018,4,18,16,45,Contopus virens,Common Song,25.536,26.629333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397303,0.364791423933811,3146
96849629,5AD77611.flac,BCI17,2018,4,18,16,45,Contopus virens,Common Song,56.864,57.95733333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397303,0.35408657138136346,3146
96849630,5AD43D2D.flac,BCI11,2018,4,16,6,5,Contopus virens,Common Song,29.978666666666665,31.072,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3304525,0.27056765480765704,3100
96849631,5AD77611.flac,BCI17,2018,4,18,16,45,Contopus virens,Common Song,36.944,38.037333333333336,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397303,0.34048950506928877,3146
96849632,5AD43D2D.flac,BCI11,2018,4,16,6,5,Contopus virens,Common Song,47.40266666666667,48.496,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3304525,0.26161991071831575,3100
96849633,5AE425A7.flac,BCI53,2018,4,28,7,41,Contopus virens,Common Song,0.010666666666666666,1.104,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612936,0.2597437842955057,3344
96849634,5AE425A7.flac,BCI53,2018,4,28,7,41,Contopus virens,Common Song,25.712,26.805333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612936,0.24467743930201333,3344
96849635,5ADF16D6.flac,BCI23,2018,4,24,11,36,Contopus virens,Common Song,19.21066666666667,20.304,2718.75,4781.25,24000,present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380982,0.5425935560452593,3141
96849636,5AE425A7.flac,BCI53,2018,4,28,7,41,Contopus virens,Common Song,56.63466666666667,57.728,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612936,0.22127324784713587,3344
96849637,5AD8AFC9.flac,BCI75,2018,4,19,15,3,Contopus virens,Common Song,19.226666666666667,20.32,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631741,0.43148013445631567,3209
96849638,5ADB4C81.flac,BCI27,2018,4,21,14,36,Contopus virens,Common Song,30.544,31.637333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360515,0.48742439705500706,3133
96849639,5ADF16D6.flac,BCI23,2018,4,24,11,36,Contopus virens,Common Song,12.368,13.461333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380982,0.5403497222735608,3141
96849640,5AD8AFC9.flac,BCI75,2018,4,19,15,3,Contopus virens,Common Song,15.109333333333334,16.202666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631741,0.42142207447015506,3209
96849641,5ADF16D6.flac,BCI23,2018,4,24,11,36,Contopus virens,Common Song,48.72533333333333,49.818666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3380982,0.50117439670676,3141
96849642,5ADB4C81.flac,BCI27,2018,4,21,14,36,Contopus virens,Common Song,33.45066666666666,34.544,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360515,0.4771197720029022,3133
96849643,5AD8AFC9.flac,BCI75,2018,4,19,15,3,Contopus virens,Common Song,56.181333333333335,57.27466666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631741,0.41248025859484694,3209
96849644,5ADB4C81.flac,BCI27,2018,4,21,14,36,Contopus virens,Common Song,5.8613333333333335,6.954666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360515,0.4423709022356311,3133
96849645,5AE49282.flac,BCI79,2018,4,28,15,25,Contopus virens,Common Song,6.565333333333333,7.658666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638975,0.4444795734054481,3216
96849646,5ADC6EB6.flac,BCI30,2018,4,22,11,15,Contopus virens,Common Song,16.858666666666668,17.952,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317041,0.5121467680437576,3106
96849647,5AE4A0E9.flac,BCI51,2018,4,28,16,27,Contopus virens,Common Song,36.02133333333333,37.114666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478580,0.2062931358554725,3201
96849648,5AE49282.flac,BCI79,2018,4,28,15,25,Contopus virens,Common Song,39.792,40.885333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638975,0.43680891156052076,3216
96849649,5ADC6EB6.flac,BCI30,2018,4,22,11,15,Contopus virens,Common Song,7.8453333333333335,8.938666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317041,0.4386518495390477,3106
96849650,5AE49282.flac,BCI79,2018,4,28,15,25,Contopus virens,Common Song,50.48,51.57333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638975,0.40295424917763256,3216
96849651,5ADC6EB6.flac,BCI30,2018,4,22,11,15,Contopus virens,Common Song,20.970666666666666,22.064,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317041,0.4373167416942741,3106
96849652,5AD6DD57.flac,BCI50,2018,4,18,5,53,Contopus virens,Common Song,41.088,42.181333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397449,0.34270907335755,3145
96849653,5AE4234F.flac,BCI53,2018,4,28,7,31,Contopus virens,Common Song,38.49066666666667,39.584,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612946,0.22971959180591642,3344
96849654,5AE4234F.flac,BCI53,2018,4,28,7,31,Contopus virens,Common Song,41.408,42.501333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3612946,0.2160810032753136,3344
96849655,5AD6DD57.flac,BCI50,2018,4,18,5,53,Contopus virens,Common Song,8.133333333333333,9.226666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397449,0.3326554596506803,3145
96849656,5AEAA743.flac,BCI35_2,2018,5,3,6,8,Contopus virens,Common Song,8.768,9.861333333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439636,0.2935718049887752,3169
96849657,5AD6DD57.flac,BCI50,2018,4,18,5,53,Contopus virens,Common Song,1.4613333333333334,2.554666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397449,0.3261395645296222,3145
96849658,5AD845D8.flac,BCI63,2018,4,19,7,31,Contopus virens,Common Song,35.962666666666664,37.056,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631813,0.27267328600816676,3210
96849659,5AEAA743.flac,BCI35_2,2018,5,3,6,8,Contopus virens,Common Song,46.86933333333333,47.962666666666664,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439636,0.26644178120918055,3169
96849660,5ADB836F.flac,BCI67,2018,4,21,18,31,Contopus virens,Common Song,35.21066666666667,36.304,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381510,0.4614420916829464,3143
96849661,5AD845D8.flac,BCI63,2018,4,19,7,31,Contopus virens,Common Song,18.75733333333333,19.850666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631813,0.2515011433187991,3210
96849662,5AEAA743.flac,BCI35_2,2018,5,3,6,8,Contopus virens,Common Song,40.256,41.349333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3439636,0.24067952217093222,3169
96849663,5AD58B30.flac,BCI05,2018,4,17,5,50,Contopus virens,Common Song,36.44266666666667,37.536,2718.75,4781.25,24000,not present,https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3360702,0.21122999798448788,3128
96849664,5AD845D8.flac,BCI63,2018,4,19,7,31,Contopus virens,Common Song,25.413333333333334,26.506666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631813,0.23885063368953385,3210
96849665,5ADB836F.flac,BCI67,2018,4,21,18,31,Contopus virens,Common Song,30.576,31.669333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381510,0.3599796310917822,3143
96849666,5ADED71E.flac,BCI30,2018,4,24,7,5,Contopus virens,Common Song,51.024,52.117333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317053,0.4420295197245273,3106
96849667,5AE49C39.flac,BCI51,2018,4,28,16,7,Contopus virens,Common Song,55.882666666666665,56.976,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478597,0.25763025241672977,3201
96849668,5AE580C0.flac,BCI71,2018,4,29,8,22,Contopus virens,Common Song,8.026666666666667,9.12,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638994,0.5353934814685403,3220
96849669,5ADAD644.flac,BCI13,2018,4,21,6,12,Contopus virens,Common Song,51.989333333333335,53.08266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3305193,0.22985403359615375,3102
96849670,5AE580C0.flac,BCI71,2018,4,29,8,22,Contopus virens,Common Song,12.176,13.269333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638994,0.528519344637159,3220
96849671,5AE49C39.flac,BCI51,2018,4,28,16,7,Contopus virens,Common Song,51.99466666666667,53.088,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478597,0.22213038106459507,3201
96849672,5ADAD644.flac,BCI13,2018,4,21,6,12,Contopus virens,Common Song,46.88,47.973333333333336,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3305193,0.22232904036792134,3102
96849673,5ADED71E.flac,BCI30,2018,4,24,7,5,Contopus virens,Common Song,25.248,26.341333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317053,0.4362948250715535,3106
96849674,5AE580C0.flac,BCI71,2018,4,29,8,22,Contopus virens,Common Song,17.285333333333334,18.378666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3638994,0.5034957553166771,3220
96849675,5ADED71E.flac,BCI30,2018,4,24,7,5,Contopus virens,Common Song,37.33866666666667,38.432,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317053,0.40106471935820187,3106
96849676,5AE7FFF4.flac,BCI76,2018,5,1,5,49,Contopus virens,Common Song,26.341333333333335,27.434666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3613255,0.20197537959555797,3340
96849677,5AD78421.flac,BCI17,2018,4,18,17,45,Contopus virens,Common Song,34.117333333333335,35.21066666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397708,0.4010136660703139,3146
96849678,5AD78421.flac,BCI17,2018,4,18,17,45,Contopus virens,Common Song,41.925333333333334,43.01866666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397708,0.3896475521857103,3146
96849679,5AE1AF63.flac,BCI18,2018,4,26,10,52,Contopus virens,Common Song,54.57066666666667,55.664,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631917,0.479620417193156,3213
96849680,5ADAFE48.flac,BCI45,2018,4,21,9,3,Contopus virens,Common Song,17.194666666666667,18.288,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3361113,0.5039335838844317,3135
96849681,5AD78421.flac,BCI17,2018,4,18,17,45,Contopus virens,Common Song,39.14666666666667,40.24,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397708,0.35269609542254127,3146
96849682,5ADDA22E.flac,BCI23,2018,4,23,9,6,Contopus virens,Common Song,3.546666666666667,4.64,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381683,0.38776498490845923,3141
96849683,5AE9573D.flac,BCI32_2,2018,5,2,6,14,Contopus virens,Common Song,21.344,22.437333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3440723,0.20712138755650955,3165
96849684,5AE1AF63.flac,BCI18,2018,4,26,10,52,Contopus virens,Common Song,51.498666666666665,52.592,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631917,0.4534843190655224,3213
96849685,5ADAFE48.flac,BCI45,2018,4,21,9,3,Contopus virens,Common Song,6.501333333333333,7.594666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3361113,0.49621306859595904,3135
96849686,5ADAFE48.flac,BCI45,2018,4,21,9,3,Contopus virens,Common Song,48.36266666666667,49.456,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3361113,0.4935975661489755,3135
96849687,5AE1AF63.flac,BCI18,2018,4,26,10,52,Contopus virens,Common Song,43.616,44.70933333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631917,0.45149761297591035,3213
96849688,5ADDA22E.flac,BCI23,2018,4,23,9,6,Contopus virens,Common Song,21.28,22.373333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381683,0.3854727038862574,3141
96849689,5AE48BD1.flac,BCI51,2018,4,28,14,57,Contopus virens,Common Song,58.70933333333333,59.80266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478693,0.46653551280833805,3201
96849690,5ADDA22E.flac,BCI23,2018,4,23,9,6,Contopus virens,Common Song,8.666666666666666,9.76,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381683,0.3474375311925397,3141
96849691,5AE43DA6.flac,BCI55,2018,4,28,9,23,Contopus virens,Common Song,0.16533333333333333,1.2586666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639099,0.4455207427752023,3215
96849692,5AE48BD1.flac,BCI51,2018,4,28,14,57,Contopus virens,Common Song,21.637333333333334,22.730666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478693,0.45761032395616247,3201
96849693,5ADDD05B.flac,BCI32,2018,4,23,12,23,Contopus virens,Common Song,42.128,43.221333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317394,0.47422608727572335,3108
96849694,5AE43DA6.flac,BCI55,2018,4,28,9,23,Contopus virens,Common Song,21.861333333333334,22.954666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639099,0.44315709128612324,3215
96849695,5AE48BD1.flac,BCI51,2018,4,28,14,57,Contopus virens,Common Song,35.36533333333333,36.458666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478693,0.45402843153257844,3201
96849696,5ADDD05B.flac,BCI32,2018,4,23,12,23,Contopus virens,Common Song,32.912,34.00533333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317394,0.46732525802567354,3108
96849697,5AE43DA6.flac,BCI55,2018,4,28,9,23,Contopus virens,Common Song,36.64533333333333,37.73866666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639099,0.4323325255779442,3215
96849698,5ADDD05B.flac,BCI32,2018,4,23,12,23,Contopus virens,Common Song,36.35733333333334,37.45066666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317394,0.4647199708208102,3108
96849699,5AE702D4.flac,BCI76,2018,4,30,11,49,Contopus virens,Common Song,54,55.093333333333334,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3613761,0.20259198295667896,3340
96849700,5ADB15CF.flac,BCI50,2018,4,21,10,43,Contopus virens,Common Song,1.1573333333333333,2.2506666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397855,0.5077959629971472,3145
96849701,5AD843F9.flac,BCI75,2018,4,19,7,23,Contopus virens,Common Song,50.70933333333333,51.80266666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631940,0.3364348850905119,3209
96849702,5ADB15CF.flac,BCI50,2018,4,21,10,43,Contopus virens,Common Song,51.49333333333333,52.586666666666666,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397855,0.5065100760971298,3145
96849703,5AD843F9.flac,BCI75,2018,4,19,7,23,Contopus virens,Common Song,55.344,56.437333333333335,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631940,0.29301056669968617,3209
96849704,5ADB15CF.flac,BCI50,2018,4,21,10,43,Contopus virens,Common Song,9.274666666666667,10.368,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3397855,0.5058655644095797,3145
96849705,5AD8333F.flac,BCI15,2018,4,19,6,12,Contopus virens,Common Song,29.354666666666667,30.448,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3305371,0.21346488031828048,3104
96849706,5ADF1A83.flac,BCI61,2018,4,24,11,52,Contopus virens,Common Song,47.67466666666667,48.768,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3440895,0.5122314603089002,3160
96849707,5AD843F9.flac,BCI75,2018,4,19,7,23,Contopus virens,Common Song,10.869333333333334,11.962666666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3631940,0.2803114686212507,3209
96849708,5ADF1A83.flac,BCI61,2018,4,24,11,52,Contopus virens,Common Song,39.06666666666667,40.16,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3440895,0.4637629944745435,3160
96849709,5ADF1A83.flac,BCI61,2018,4,24,11,52,Contopus virens,Common Song,22.341333333333335,23.434666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3440895,0.4633600899815828,3160
96849710,5ADAD9AE.flac,BCI23,2018,4,21,6,26,Contopus virens,Common Song,35.962666666666664,37.056,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381700,0.49655769255257554,3141
96849711,5AE42305.flac,BCI39_2,2018,4,28,7,30,Contopus virens,Common Song,55.904,56.99733333333333,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478700,0.44743645408348415,3199
96849712,5AE40CEA.flac,BCI79,2018,4,28,5,55,Contopus virens,Common Song,39.08266666666667,40.176,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639246,0.22057014690770804,3216
96849713,5ADDBD9B.flac,BCI32,2018,4,23,11,3,Contopus virens,Common Song,24.533333333333335,25.626666666666665,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3317626,0.4954658337468525,3108
96849714,5AE42305.flac,BCI39_2,2018,4,28,7,30,Contopus virens,Common Song,43.33866666666667,44.432,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478700,0.2799256112611539,3199
96849715,5AE40CEA.flac,BCI79,2018,4,28,5,55,Contopus virens,Common Song,5.466666666666667,6.56,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639246,0.21488120129174113,3216
96849716,5AE42305.flac,BCI39_2,2018,4,28,7,30,Contopus virens,Common Song,52.17066666666667,53.264,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3478700,0.273669121975882,3199
96849717,5AE40CEA.flac,BCI79,2018,4,28,5,55,Contopus virens,Common Song,15.445333333333334,16.538666666666668,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3639246,0.21308433279610836,3216
96849718,5ADAD9AE.flac,BCI23,2018,4,21,6,26,Contopus virens,Common Song,55.477333333333334,56.57066666666667,2718.75,4781.25,24000,(not validated),https://arbimon.rfcx.org/api/project/bci-panama-2018/recordings/download/3381700,0.4440659486144658,3141
